press_date_at,pressing_time,die_number,production_number,specific_weight,production_length,production_weight,discard_thickness,discard_weight,pressing_type,plan_billet_quantities,actual_billet_quantities,billet_length,billet_size,work_quantity,total_ng,total_ok,dimension_check_date,etching_check_date,aging_check_date,packing_check_date,code_301,code_302,code_303,code_304,code_305,code_306,code_307,code_308,code_309,code_310,code_311,code_312,code_313,code_314,code_315,code_316,code_317,code_318,code_319,code_320,code_321,code_322,code_323,code_324,code_351,code_401,machine,mfg
2023-05-11,0.33,CG80TD-V01C,S163A63T89X80X30,4.16598,5.6,23.329,25,2.98,〇,2,2,1200,9,8,8,0,2023-05-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-11,0.33,CGA0TD-V01C,S163A63T110X100X30,5.72165,5.6,32.041,25,2.98,〇,2,2,1200,9,6,6,0,2023-05-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-11,1.33,CXS20S3-V01D,CXS20A-BA023-20K,2.082,2,4.164,25,2.98,●,28,21,600,9,272,4,268,2023-05-15,2023-05-11,2023-05-12,2023-05-16,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-05-11,0.25,CQ20C-V02D,S501A61T23X10X30,0.882,3,2.646,25,2.98,〇,1,1,600,9,20,20,0,2023-05-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-11,0.67,SY50MP-V04D,SY50M-20-E-1,6.73,2,13.46,50,5.95,〇,8,3,1200,9,23,23,0,2023-05-12,,,,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-05-11,0.42,SY30MP-V03D,SY30M-20-E-1,4.22,2,8.44,25,2.98,〇,2,2,1200,9,25,25,0,2023-05-12,,,,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-11,0.33,SY50M3-V01D,SY5000-20-118,5.1381,2,10.276,50,5.95,〇,2,2,1200,9,21,21,0,2023-05-12,,,,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-11,0.58,CRQ10B-V01C,P4730001-D,1.4175,2.04,2.892,50,5.95,〇,3,2,600,9,35,35,0,2023-05-12,,,,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-05-11,0.37,XGTP300BN-V01D,XGTP300-1-2M-1,3.356,2,6.712,35,4.17,〇,2,1,1200,9,15,15,0,2023-05-15,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-10,0.22,VJ10M-V01D,VJ100-16-7,0.66,2,1.32,50,5.95,●,1,1,600,9,38,0,38,2023-05-12,2023-05-11,2023-05-11,2023-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-05-10,0.33,MHQ40B-V01D,P3311602-M,4.63806,0,0,25,2.98,〇,2,2,1200,9,22,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-10,0.97,CXS20S3-V01D,CXS20A-BA023-20K,2.082,2,4.164,25,2.98,●,7,7,600,9,89,28,61,2023-05-11,2023-05-11,2023-05-11,2023-05-11,0,23,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-05-10,0.27,MSQ20B2-V01D,P6260201-D,4.66,2.075,9.669,35,4.17,〇,1,1,1200,9,10,10,0,2023-05-12,,,,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-10,3.30,SY50MP-V05D,SY50M-20-E-1,6.73,2,13.46,50,5.95,●,28,28,1200,9,195,2,193,2023-05-12,2023-05-11,2023-05-11,2023-05-12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Dubai
2023-05-10,0.63,XLA16B2-V01B,XLA16-1B-S,4.85,2,9.7,35,4.17,●,5,5,1200,9,54,1,53,2023-05-11,2023-05-11,2023-05-11,2023-05-12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-05-10,0.37,CXS15S3-V01D,CXS15A-BA022-20K,1.612,2,3.224,25,2.98,〇,1,1,600,9,16,16,0,2023-05-12,,,,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-10,0.67,SY30MP-V05D,SY30M-20-E-1,4.22,2,8.44,35,4.17,〇,3,3,1200,9,38,38,0,2023-05-12,,,,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-05-10,0.57,SY30MP-V02D,SY30M-20-E-1,4.22,2,8.44,25,2.98,〇,2,2,1200,9,25,25,0,2023-05-12,,,,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-10,0.77,XLA40B2-V02B,XLA40-1B-S,12.34,2.035,25.112,35,4.17,〇,8,8,1200,9,27,27,0,2023-05-12,,,,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-09,0.25,CRQ20B-V03D,P4730003-D,3.42,2.05,7.011,25,2.98,〇,2,2,1200,9,32,32,0,2023-05-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-09,0.33,MHZ40B-V01D,P4811601-M-1,8.1,2,16.2,50,5.95,〇,1,1,1200,9,10,10,0,2023-05-16,,,,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-09,0.42,SY50MP-V02D,SY50M-20-E-1,6.73,2,13.46,60,7.14,〇,10,3,1200,9,23,23,0,2023-05-10,,,,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-05-09,1.12,XLA16B2-V01B,XLA16-1B-S,4.85,2,9.7,35,4.17,●,5,5,1200,9,54,1,53,2023-05-10,2023-05-09,2023-05-10,2023-05-10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-05-09,0.55,P5053B2-V01D,P5053-1082,7.8111,2,15.622,25,2.98,〇,28,3,1200,9,18,18,0,2023-05-10,,,,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-05-09,0.25,MSQ10B2-V02D,P6260101-D,3.26,2.045,6.667,35,4.17,〇,1,1,1200,9,15,15,0,2023-05-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-09,0.87,MHY20B-V01D,P3319301-M,2.95,2,5.9,35,4.17,●,7,7,1200,9,126,0,126,2023-05-11,2023-05-11,2023-05-10,2023-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-05-09,0.50,DXT155M-V01D,DXT155-38-1,2.43,2,4.86,25,2.98,●,3,3,1200,9,64,0,64,2023-05-11,2023-05-11,2023-05-10,2023-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-05-09,1.05,MHY25B-V01D,P3319401-M,4.18,2,8.36,35,4.17,●,7,9,1200,9,116,3,113,2023-05-12,2023-05-11,2023-05-10,2023-05-12,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-05-09,2.17,SY30MP-V06D,SY30M-20-E-1,4.22,2,8.44,35,4.17,●,11,11,1200,9,142,2,140,2023-05-12,2023-05-11,2023-05-11,2023-05-12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-05-08,0.35,SY50MP-V04D,SY50M-20-E-1,6.73,2,13.46,50,5.95,〇,2,2,1200,9,15,15,0,2023-05-08,,,,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-08,0.40,M1B40T-V01D,MB-40ABL8510-30K,1.87002,3,5.61,25,2.98,〇,2,2,600,9,19,19,0,2023-05-08,,,,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-08,0.60,M1B50T-V01D,MB-50ABL8511-30K,2.72997,3,8.19,25,2.98,〇,2,2,1200,9,27,27,0,2023-05-08,,,,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-08,0.45,CXS06S3-V01D,CXS06A-R6000-20K,0.826,2,1.652,25,2.98,〇,3,3,600,9,102,102,0,2023-05-08,,,,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-08,0.70,MHY20B-V02D,P3319301-M,2.95,2,5.9,35,4.17,●,5,5,1200,9,95,3,92,2023-05-11,2023-05-08,2023-05-10,2023-05-11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-05-08,1.45,CG63R3-V01D,C3G63K02-AG006,10.388,3,31.164,25,2.98,●,15,15,1200,9,45,4,41,2023-05-09,2023-05-08,2023-05-09,2023-07-12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-05-08,2.03,XLA40B2-V01B,XLA40-1B-S,12.34,2.035,25.112,35,4.17,●,28,20,1200,9,60,1,59,2023-05-10,2023-05-09,2023-05-09,2023-05-24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-05-08,2.72,SY50MP-V05D,SY50M-20-E-1,6.73,2,13.46,50,5.95,●,28,26,1200,9,181,0,181,2023-05-10,2023-05-09,2023-05-10,2023-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-05-06,1.25,MHY16B-V01D,P3319201-M,1.73,2,3.46,35,4.17,●,19,19,600,9,285,0,285,2023-05-09,2023-05-08,2023-05-09,2023-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-05-06,0.37,SY50M3-V01D,SY5000-20-118,5.1381,2,10.276,50,5.95,〇,2,2,1200,9,20,20,0,2023-05-08,,,,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-06,0.40,CXS20S3-V01D,CXS20A-BA023-20K,2.082,2,4.164,25,2.98,〇,7,2,600,9,25,25,0,2023-05-08,,,,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-06,0.40,CQ63T3-V01C,C2Q63A-AD141A20K,4.98231,2,9.965,25,2.98,〇,2,2,1200,9,21,21,0,2023-05-12,,,,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-06,0.52,SY50MP-V03D,SY50M-20-E-1,6.73,2,13.46,50,5.95,〇,14,3,1200,9,22,22,0,2023-05-08,,,,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-06,0.38,P5053B2-V01D,P5053-1082,7.8111,2,15.622,25,2.98,〇,10,3,1200,9,19,19,0,2023-05-08,,,,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-06,1.50,SY30MP-V04D,SY30M-20-E-1,4.22,2,8.44,25,2.98,●,10,8,1200,9,103,5,98,2023-05-10,2023-05-08,2023-05-09,2023-05-10,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-05-05,0.55,MGJ06B-V01D,MGJ06K-BA394-20K,0.97794,2,1.956,50,5.95,●,4,4,600,9,104,2,102,2023-05-08,2023-05-08,2023-05-08,2023-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,Dubai
2023-05-05,1.22,MHY10B-V02D,P3319101-M,1.02,2,2.04,25,2.98,〇,1,1,600,9,26,26,0,2023-05-09,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-04,0.42,CRQ20B-V02D,P4730003-D,3.42,2.05,7.011,25,2.98,〇,2,2,1200,9,33,33,0,2023-05-06,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-04,0.42,XGTP300BN-V01D,XGTP300-1-2M-1,3.356,2,6.712,35,4.17,〇,2,2,1200,9,33,33,0,2023-05-06,,,,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-04,1.42,VJ10M-V01D,VJ100-16-7,0.66,2,1.32,50,5.95,●,18,18,600,9,680,13,667,2023-05-06,2023-05-05,2023-05-05,2023-05-08,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-05-04,0.83,CG63R3-V01D,C3G63K02-AG006,10.388,3,31.164,25,2.98,●,9,9,1200,9,26,0,26,2023-05-06,2023-05-05,2023-05-05,2023-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-05-04,0.33,CRQ10B-V01C,P4730001-D,1.4175,2.04,2.892,50,5.95,〇,2,1,600,9,18,18,0,2023-05-08,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-05-04,1.53,SY30MP-V06D,SY30M-20-E-1,4.22,2,8.44,35,4.17,●,7,7,1200,9,90,10,80,2023-05-06,2023-05-05,2023-05-05,2023-05-08,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Dubai
2023-05-04,0.55,MHZ25B-V01B,P4811401-M-1,3.76704,2,7.534,55,6.55,●,3,3,1200,9,42,0,42,2023-05-09,2023-05-05,2023-05-08,2023-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-05-04,0.75,MHY25B-V01D,P3319401-M,4.18,2,8.36,35,4.17,●,12,5,1200,9,64,18,46,2023-05-09,2023-05-05,2023-05-08,2023-05-09,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-04-28,0.83,SY30MP-V03D,SY30M-20-E-1,4.22,2,8.44,25,2.98,●,3,3,1200,9,38,38,0,0000-00-00,2023-05-04,2023-05-04,2023-05-06,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-04-28,0.42,SY50MP-V02D,SY50M-20-E-1,6.73,2,13.46,60,7.14,〇,10,3,1200,9,22,22,0,2023-05-04,,,,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-04-28,1.63,XLA40B2-V01B,XLA40-1B-S,12.34,2.035,25.112,35,4.17,●,20,20,1200,9,60,2,58,2023-05-04,2023-05-04,2023-05-04,2023-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,Dubai
2023-04-28,0.33,DXT155M-V01D,DXT155-38-1,2.43,2,4.86,25,2.98,〇,3,1,1200,9,21,21,0,2023-05-05,,,,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-04-28,1.58,MSQ20B2-V02D,P6260201-D,4.66,2.075,9.669,35,4.17,●,14,14,1200,9,140,4,136,2023-05-05,2023-05-04,2023-05-04,2023-05-06,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,Dubai
2023-04-28,1.00,MHY20B-V01D,P3319301-M,2.95,2,5.9,35,4.17,●,7,7,1200,9,132,1,131,2023-05-06,2023-05-04,2023-05-04,2023-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Dubai
2023-04-28,0.87,SY30MP-V06D,SY30M-20-E-1,4.22,2,8.44,35,4.17,●,4,4,1200,9,51,5,46,2023-05-04,2023-05-04,2023-05-05,2023-05-06,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Dubai
2023-04-28,0.22,MHF12B-V01D,P4814201-MH1,1.50536,2,3.011,25,2.98,〇,1,1,600,9,17,17,0,2023-05-08,,,,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-04-27,0.30,SY50MP-V04D,SY50M-20-E-1,6.73,2,13.46,50,5.95,〇,2,2,1200,9,16,16,0,2023-04-27,,,,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-04-27,0.20,MYB20H1-V03D,MYB20LAA7164-20K,4.44,2,8.88,35,4.17,〇,1,1,1200,9,12,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-04-27,1.17,MHY16B-V01D,P3319201-M,1.73,2,3.46,35,4.17,●,14,14,600,9,222,3,219,2023-05-04,2023-04-27,2023-04-28,2023-05-05,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-04-27,0.38,SY50MP-V03D,SY50M-20-E-1,6.73,2,13.46,50,5.95,〇,14,3,1200,9,24,24,0,2023-04-28,,,,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-04-27,0.75,XLA16B2-V01B,XLA16-1B-S,4.85,2,9.7,35,4.17,●,7,7,1200,9,76,0,76,2023-04-28,2023-04-27,2023-04-28,2023-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-04-27,1.12,MHY10B-V01D,P3319101-M,1.02,2,2.04,25,2.98,●,8,8,600,9,208,0,208,2023-05-05,2023-04-27,2023-05-04,2023-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-04-27,0.28,CXS32S3-V01D,CXS32A-BA025-20K,4.467,2,8.934,25,2.98,〇,2,2,1200,9,23,23,0,2023-05-08,,,,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-04-27,0.60,CXS20S3-V01D,CXS20A-BA023-20K,2.082,2,4.164,25,2.98,〇,7,2,600,9,26,26,0,2023-04-28,0000-00-00,,,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-04-26,0.23,SY70M-V02B,SY7000-20-1,6.22,2,12.44,35,4.17,〇,2,2,1200,9,17,17,0,2023-05-08,,,,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-04-26,1.02,SY70M-V01B,SY7000-20-1,6.22,2,12.44,35,4.17,●,12,12,1200,9,95,2,93,2023-04-28,2023-04-27,2023-04-27,2023-05-04,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-04-26,0.18,CXS10S3-V01D,CXS10A-R6001-20K,1.12,2,2.24,25,2.98,〇,1,1,600,9,21,21,0,2023-05-08,,,,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-04-26,1.53,SY30MP-V04D,SY30M-20-E-1,4.22,2,8.44,25,2.98,●,7,7,1200,9,82,6,76,2023-04-28,2023-04-27,2023-04-27,2023-05-04,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-04-26,1.08,SY50MP-V05D,SY50M-20-E-1,6.73,2,13.46,50,5.95,●,14,10,1200,9,75,5,70,2023-04-28,2023-04-27,2023-04-27,2023-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,Dubai
2023-04-26,2.53,XLA40B2-V01B,XLA40-1B-S,12.34,2.035,25.112,35,4.17,●,28,28,1200,9,83,0,83,2023-04-28,2023-04-27,2023-04-28,2023-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-04-26,1.38,MSQ20B2-V02D,P6260201-D,4.66,2.075,9.669,35,4.17,●,14,12,1200,9,120,0,120,2023-04-28,2023-04-27,2023-04-28,2023-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-04-26,0.42,MSQ20B2-V01D,P6260201-D,4.66,2.075,9.669,35,4.17,〇,2,2,1200,9,21,21,0,2023-04-28,,,,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-04-25,0.47,MGPM16B2-V02D,MGP16A-AC892-30K,3.26,3,9.78,25,2.98,〇,1,1,600,9,11,11,0,,,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-04-25,0.28,CRQ20B-V03D,P4730003-D,3.42,2.05,7.011,25,2.98,〇,2,2,1200,9,32,32,0,2023-04-27,,,,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-04-25,0.25,CQ20C-V01D,S501A61T23X10X30,0.882,3,2.646,25,2.98,〇,1,1,600,9,18,18,0,2023-04-26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-04-25,1.42,SY30MP-V06D,SY30M-20-E-1,4.22,2,8.44,35,4.17,●,7,7,1200,9,90,2,88,2023-04-27,2023-04-25,2023-04-26,2023-04-27,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-04-25,0.33,DXT155M-V01D,DXT155-38-1,2.43,2,4.86,25,2.98,〇,4,1,1200,9,21,21,0,2023-04-28,,,,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-04-25,1.75,VJ10M-V01D,VJ100-16-7,0.66,2,1.32,25,2.98,●,21,21,600,9,838,41,797,2023-04-27,2023-04-26,2023-04-26,2023-04-27,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,1,Dubai
2023-04-25,0.58,MGJ06B-V01D,MGJ06K-BA394-20K,0.97794,2,1.956,50,5.95,●,5,5,600,9,130,0,130,2023-04-27,2023-04-25,2023-04-26,2023-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-04-25,0.72,SY50MP-V02D,SY50M-20-E-1,6.73,2,13.46,60,7.14,〇,8,4,1200,9,32,32,0,2023-04-27,,,,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-04-25,0.33,CXS06S3-V01D,CXS06A-R6000-20K,0.826,2,1.652,25,2.98,〇,2,2,600,9,62,62,0,2023-04-27,,,,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-04-25,1.45,P5053B2-V01D,P5053-1082,7.8111,2,15.622,25,2.98,●,20,10,1200,9,65,2,63,2023-04-27,2023-04-27,2023-04-27,2023-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,Dubai
2023-04-25,0.80,XLA16B2-V01B,XLA16-1B-S,4.85,2,9.7,35,4.17,●,7,7,1200,9,76,0,76,2023-04-27,2023-04-27,2023-04-27,2023-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-04-24,0.30,SY50MP-V04D,SY50M-20-E-1,6.73,2,13.46,50,5.95,〇,2,2,1200,9,16,16,0,2023-04-25,,,,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-04-24,0.37,M1B40T-V01D,MB-40ABL8510-30K,1.87002,3,5.61,25,2.98,〇,2,2,600,9,19,19,0,2023-04-25,,,,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-04-24,0.33,M1B50T-V01D,MB-50ABL8511-30K,2.72997,3,8.19,25,2.98,〇,1,1,1200,9,13,13,0,2023-04-25,,,,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-04-24,0.33,MGPM20B2-V02D,MGP20A-AC893-30K,5.03,3,15.09,25,2.98,〇,1,1,1200,9,7,7,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-04-24,0.75,SY50MP-V05D,SY50M-20-E-1,6.73,2,13.46,50,5.95,●,6,6,1200,9,42,0,42,2023-04-25,2023-04-25,2023-04-25,2023-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2023-04-24,0.38,SY30MP-V03D,SY30M-20-E-1,4.22,2,8.44,25,2.98,〇,1,1,1200,9,12,12,0,2023-04-25,,,,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2023-04-24,1.75,SY50MP-V03D,SY50M-20-E-1,6.73,2,13.46,50,5.95,●,14,14,1200,9,105,5,100,2023-04-26,2023-04-26,2023-04-25,2023-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,Dubai
2023-04-24,2.20,XLA40B2-V01B,XLA40-1B-S,12.34,2.035,25.112,35,4.17,●,28,28,1200,9,84,1,83,2023-04-27,2023-04-25,2023-04-27,2023-04-27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
